author_name,username,profile_type,post_id,published_at,content,likes,comments,shares,engagement_total,comment_to_like_ratio,media_type,hashtags,post_url
MoveDocs,movedocs,competitor,7384588408465174528,2025-10-16 13:57:55.596,"Are you at ClioCon 2025 in Boston, MA? 👋

Be sure to visit the MoveDocs Booth! We’d love the opportunity to meet you in person and show you how MoveDocs’ upcoming integration with Clio can help streamline workflows and strengthen your cases!

Plus, if you stop by for a quick demo of MoveDocs, you’ll receive a JBL Bluetooth Speaker! 🔊",31,1,3,35,3.23,text,[],https://www.linkedin.com/posts/movedocs_are-you-at-cliocon-2025-in-boston-ma-activity-7384588408465174528-UUl5
Jefferson Fisher,jeffersonfisher,inspiration,7384588992962416640,2025-10-16 13:43:38.479,"You’re in a meeting trying to make a point.

And someone cuts you off.

Again.

Here’s how to handle it without losing your cool:

#1. Let the first interruption go.

Don’t react. Finish their thought, then calmly return to your original point as if nothing happened.

#2. Set a boundary the second time.

Say, “I can’t hear you when you interrupt me. Let me finish my point, then I’ll listen to yours. Is that fair?”

#3. Stay composed.

Your tone matters more than your words. Staying calm under interruption shows authority—and earns respect.

That’s how you stop interruptions without raising your voice.",2529,65,39,2633,2.57,text,"[""#1"", ""#2"", ""#3""]",https://www.linkedin.com/posts/jeffersonfisher_youre-in-a-meeting-trying-to-make-a-point-activity-7384588992962416640-di6m
Golden Pear Funding,goldenpear,competitor,7384242935707353088,2025-10-15 15:05:08.159,"Contingency fees and litigation funding aren’t competitors, they’re partners.

Contingency keeps lawyers invested in the outcome.
Funding keeps cases alive when costs and time threaten to drain resources.

At Golden Pear, we help firms blend both strategies for stronger, more stable growth.
Because winning cases shouldn’t come at the cost of cash flow.

#LitigationFunding #ContingencyFee #LawFirmGrowth #PersonalInjuryLaw #LegalFinance #GoldenPear",4,0,1,5,0.00,text,"[""#LitigationFunding"", ""#ContingencyFee"", ""#LawFirmGrowth"", ""#PersonalInjuryLaw"", ""#LegalFinance"", ""#GoldenPear""]",https://www.linkedin.com/posts/goldenpear_litigationfunding-contingencyfee-lawfirmgrowth-activity-7384242935707353088-Ni5w
Eliezer,eliezer-nerenberg,team,7384060453368332288,2025-10-15 03:00:01.292,"A doctor called me yesterday asking why his lien payment took 6 months when the case settled 4 months ago.

Good question. Here's what actually happened:

Law firm → Broker → Funding company → Back office → Payment processor → Doctor

Five handoffs. Five opportunities for something to get stuck. Five people who aren't really talking to each other.

I've seen this story play out hundreds of times over the past 15 years.

Patient needs surgery. Case is solid. Lawyer does great work. But the money gets lost in some broker's pipeline for months because nobody wants to take responsibility for the delay.

That's not just inefficient - it's wrong.

Here's what I learned from watching too many of these situations: The more people involved in the funding process, the more places things can break down.

So we built our process differently. When we fund a case, it's a straight line:

Attorney calls me → We review the case → Money moves → Provider gets paid
No broker fees. No middleman markups. No wondering who to call when something goes sideways.

Is our process perfect? No. But it's honest. And when problems come up (they always do), there's one person to call - usually me.

I know this sounds like I'm pitching our service, but here's the real talk: I've seen too many strong cases get derailed by funding delays that had nothing to do with the case itself.

After visiting 200+ law firms, the #1 complaint I hear isn't about rates or terms. It's about communication.

""Where's my funding?"" ""When will the provider get paid?"" ""Why can't anyone give me a straight answer?""

Direct funding fixes this because there's nowhere for information to hide.

What's been your experience with funding delays? I'm genuinely curious about the horror stories out there.",0,0,0,0,0,text,"[""#1""]",https://www.linkedin.com/posts/eliezer-nerenberg_a-doctor-called-me-yesterday-asking-why-his-activity-7384060453368332288-o1EB
Darl Chamption,darl-champion-georgia-injury-lawyer,inspiration,7384031568434085888,2025-10-15 01:05:14.587,"I get incredibly angry every time I hear about lawyers using runners and illegally soliciting clients.

Why is this such a big deal? 

Because these lawyers prey on accident victims at one of the most vulnerable moments of their lives. 

They show up in hospitals or at crash scenes, or call people shortly after a wreck, and lie about who they are. 

They pretend they work with the hospital, a police department, or BuyCrash (among other stories I have heard), when in reality they’re just trying to sign cases for a lawyer who’s too lazy or unethical to build their practice the right way.

It’s the legal equivalent of skipping to the front of the line and thumbing your nose at every lawyer who’s spent years earning their reputation through hard work, integrity, and results.

These tactics don’t just hurt victim. They taint the entire profession. Every time a runner hands out a lawyer’s card in a hospital room, the public loses a little more trust in all of us who fight to do things the right way.

If you can’t build a practice without cheating, lying, or exploiting the injured, then maybe you shouldn’t be practicing law at all.",144,34,4,182,23.61,text,[],https://www.linkedin.com/posts/darl-champion-georgia-injury-lawyer_i-get-incredibly-angry-every-time-i-hear-activity-7384031568434085888-0ZTA
MoveDocs,movedocs,competitor,post_1760712730014,2025-10-14 20:52:07.612,"🏌️‍♀️ MoveDocs was proud to be a sponsor of the Brain Injury Association of Virginia Charity Golf Tournament!

We were thrilled to meet so many wonderful participants and supporters at this incredible event. It was an honor to be part of an organization that’s making such a meaningful impact in our community.

Already looking forward to the next one! ⛳💙

#MoveDocs #Community #BrainInjuryAwareness #CharityGolfTournament #Virginia #GivingBack

Logan Ferguson Gilbert Mbeo, MD Marc Mintz",23,2,2,27,8.70,text,"[""#MoveDocs"", ""#Community"", ""#BrainInjuryAwareness"", ""#CharityGolfTournament"", ""#Virginia"", ""#GivingBack""]",https://www.linkedin.com/posts/kristen-gibbons-9200924b_movedocs-community-braininjuryawareness-ugcPost-7383967869644144640-HTHM
Sally Morin,sallymorinlaw,inspiration,7383909631254917120,2025-10-14 17:00:42.498,"Check out our new FREE Attorney Rating Tool! Easily qualify potential attorneys for your personal injury case by asking the right questions and rating candidates on key criteria. Make informed decisions with confidence!✨ Try it now: https://bit.ly/3A87j3h

#SallyMorinLaw #SallyMorinPersonalInjuryLawyers #RisingStars #SuperLawyers #WomenInLaw #PersonalInjuryLaw #AttorneyRatingTool",0,0,0,0,0,text,"[""#SallyMorinLaw"", ""#SallyMorinPersonalInjuryLawyers"", ""#RisingStars"", ""#SuperLawyers"", ""#WomenInLaw"", ""#PersonalInjuryLaw"", ""#AttorneyRatingTool""]",https://www.linkedin.com/posts/sallymorinlaw_sallymorinlaw-sallymorinpersonalinjurylawyers-activity-7383909631254917120-MLDK
MoveDocs,movedocs,competitor,7383873878298673152,2025-10-14 14:38:38.329,"We’re live at SmartAdvocate LLC Connect 2025 in Marco Island, Florida! 👏

Be sure to visit the MoveDocs Booth! We’d love the opportunity to meet you in person and demonstrate how MoveDocs seamlessly integrates with SmartAdvocate LLC to help streamline your workflows and strengthen your cases.

Plus, if you stop by for a quick demo of MoveDocs, you’ll receive a JBL Bluetooth Speaker!",34,0,3,37,0.00,text,[],https://www.linkedin.com/posts/movedocs_were-live-at-smartadvocate-llc-connect-2025-activity-7383873878298673152-5Cd5
Sally Morin,sallymorinlaw,inspiration,7383668040439103488,2025-10-14 01:00:42.759,"A 29-year-old project manager at a large satellite data company suffered serious injuries as a runner hit by a car in San Francisco. The driver carried only the California state minimum for liability insurance, $15,000. The experienced pedestrian accident legal team at Sally Morin Personal Injury Lawyers obtained a settlement of $100,000 for their client, putting over $30,163.52 in his pocket after his medical expenses had been settled, and eliminating his extensive financial burdens.

https://bit.ly/3k0BWQG

#sallymorin #sallymorinlaw #sallymorinpersonalinjurylawyers",2,1,0,3,50.00,text,"[""#sallymorin"", ""#sallymorinlaw"", ""#sallymorinpersonalinjurylawyers""]",https://www.linkedin.com/posts/sallymorinlaw_100k-settlement-for-runner-hit-by-car-in-activity-7383668040439103488-6Wpf
Brian Call,briancall1,competitor,7383511761162997760,2025-10-13 14:39:42.876,"Great work by ARC and Assemblymember Ash Kalra to implement consumer safeguards, while ensuring personal injury victims access to non-recourse funding in their time of need.",15,0,0,15,0.00,text,[],https://www.linkedin.com/posts/briancall1_the-alliance-for-responsible-consumer-legal-activity-7383511761162997760-vmak
Sally Morin,sallymorinlaw,inspiration,7383508093411909632,2025-10-13 14:25:08.226,No one plans for an accident. Save this checklist so you're prepared. These 5 steps can protect your health and your rights. Have questions? Our team is here to help. #CaliforniaLaw #AccidentChecklist,1,0,0,1,0.00,text,"[""#CaliforniaLaw"", ""#AccidentChecklist""]",https://www.linkedin.com/posts/sallymorinlaw_californialaw-accidentchecklist-activity-7383508093411909632-aV8x
Gain,gain-servicing,own,7383520658892247040,2025-10-13 13:52:20.771,"Healthcare providers know that delayed PI settlements is a red-flag for their revenue. 

But manual tracking and scattered communications increases the risk of the revenue getting lost.

Without centralized visibility, every case carries uncertainty—delaying collections and increasing write-offs.

Not anymore. Swipe across to know the difference GAIN creates in tracking every dollar. 

Streamline LOP management and protect revenue with Gain.

#healthcareproviders #cashflowmanagement #personalinjurycare #medicalcollections #gainportal #gainforhealthcare",7,0,1,8,0.00,text,"[""#healthcareproviders"", ""#cashflowmanagement"", ""#personalinjurycare"", ""#medicalcollections"", ""#gainportal"", ""#gainforhealthcare""]",https://www.linkedin.com/posts/gain-servicing_cash-flow-difference-with-gain-activity-7383520658892247040-5rVg
Golden Pear Funding,goldenpear,competitor,7383498971987513344,2025-10-13 13:48:53.699,"⚖️ Justice shouldn’t cost you your business.

For small businesses, litigation isn’t just about winning a case, it’s about surviving the wait.
Legal fees, expert costs, and delayed settlements can strain cash flow and stall operations.

That’s where Golden Pear comes in.
We provide non-recourse funding so businesses can stay strong while pursuing the outcomes they deserve.

✔ Fast underwriting decisions
✔ Transparent terms
✔ No repayment if the case is lost

Because your business shouldn’t have to choose between staying open and seeking justice.

#LitigationFunding #SmallBusiness #LegalFinance #CommercialLitigation #BusinessFunding #GoldenPear",1,0,0,1,0.00,text,"[""#LitigationFunding"", ""#SmallBusiness"", ""#LegalFinance"", ""#CommercialLitigation"", ""#BusinessFunding"", ""#GoldenPear""]",https://www.linkedin.com/posts/goldenpear_litigationfunding-smallbusiness-legalfinance-activity-7383498971987513344-ta1p
