author_name,username,profile_type,post_id,published_at,content,likes,comments,shares,engagement_total,comment_to_like_ratio,media_type,hashtags,post_url
Nathan Saperia,nathansaperia,inspiration,7382407566846226433,2025-10-10 13:31:33.74,"OpenAI just built its own newsroom.
And if you’re active on the platform, you’re already the editor.

There’s a new feature called 𝗣𝘂𝗹𝘀𝗲 — it’s quietly started generating full news stories 𝘢𝘣𝘰𝘶𝘵 the topics you talk about most. 𝗪𝗵𝗶𝗹𝗲 𝘆𝗼𝘂'𝗿𝗲 𝘀𝗹𝗲𝗲𝗽𝗶𝗻𝗴.

Not just articles.
𝗣𝗼𝗹𝗶𝘀𝗵𝗲𝗱 𝗴𝗿𝗮𝗽𝗵𝗶𝗰𝘀. 𝗛𝗲𝗮𝗱𝗹𝗶𝗻𝗲𝘀. 𝗣𝘂𝗹𝗹 𝗾𝘂𝗼𝘁𝗲𝘀.
Everything built around 𝘺𝘰𝘶𝘳 interests.

Here’s what showed up in my feed this morning:

• Egon Zehnder 𝘕𝘢𝘮𝘦𝘴 𝘈𝘐 𝘗𝘳𝘢𝘤𝘵𝘪𝘤𝘦 𝘊𝘰-𝘓𝘦𝘢𝘥𝘴
• 𝘚𝘵𝘳𝘶𝘤𝘵𝘶𝘳𝘦𝘥 𝘌𝘲𝘶𝘪𝘵𝘺 𝘪𝘯 𝘈𝘤𝘤𝘰𝘶𝘯𝘵𝘪𝘯𝘨: 𝘛𝘳𝘶𝘵𝘩 𝘷𝘴. 𝘔𝘺𝘵𝘩
• 𝘝𝘪𝘴𝘶𝘢𝘭𝘪𝘻𝘪𝘯𝘨 𝘵𝘩𝘦 𝘍𝘳𝘢𝘤𝘵𝘪𝘰𝘯𝘢𝘭 𝘗𝘳𝘢𝘤𝘵𝘪𝘤𝘦 𝘓𝘦𝘢𝘥𝘦𝘳 𝘔𝘰𝘥𝘦𝘭
• 𝘌𝘹𝘱𝘰𝘴𝘪𝘯𝘨 𝘌𝘹𝘤𝘦𝘭’𝘴 𝘏𝘪𝘥𝘥𝘦𝘯 𝘉𝘭𝘢𝘤𝘬 𝘉𝘰𝘹𝘦𝘴

Sound familiar? They did to me — because they’re literally my own ideas, resurfaced through Pulse.

It’s fascinating… but also a little eerie.
In one case, Pulse even generated stories with 𝘤𝘰𝘮𝘱𝘭𝘦𝘵𝘦𝘭𝘺 𝘧𝘢𝘣𝘳𝘪𝘤𝘢𝘵𝘦𝘥 structured-equity transactions between named firms. None of them ever happened.

That’s the tension here:
Pulse is 𝘣𝘳𝘪𝘭𝘭𝘪𝘢𝘯𝘵𝘭𝘺 𝘱𝘦𝘳𝘴𝘰𝘯𝘢𝘭𝘪𝘻𝘦𝘥 — but also a 𝗳𝗲𝗲𝗱𝗯𝗮𝗰𝗸 𝗹𝗼𝗼𝗽. 
It wants you to open LinkedIn the way you open the 𝘞𝘢𝘭𝘭 𝘚𝘵𝘳𝘦𝘦𝘵 𝘑𝘰𝘶𝘳𝘯𝘢𝘭 app every morning.
Except right now, it’s more 𝘮𝘪𝘳𝘳𝘰𝘳 than 𝘫𝘰𝘶𝘳𝘯𝘢𝘭.

If any of the above stories are interesting to you, 𝗗𝗠 𝗺𝗲 — I’ll share the direct Pulse link.
(𝘋𝘪𝘴𝘤𝘭𝘢𝘪𝘮𝘦𝘳: 𝘪𝘵’𝘴 𝘦𝘹𝘢𝘤𝘵𝘭𝘺 𝘢𝘴 𝘱𝘳𝘰𝘥𝘶𝘤𝘦𝘥 𝘣𝘺 𝘖𝘱𝘦𝘯𝘈𝘐 𝘵𝘩𝘳𝘰𝘶𝘨𝘩 𝘓𝘪𝘯𝘬𝘦𝘥𝘐𝘯 — 𝘐 𝘩𝘢𝘷𝘦𝘯’𝘵 𝘷𝘦𝘳𝘪𝘧𝘪𝘦𝘥 𝘵𝘩𝘦 𝘢𝘤𝘤𝘶𝘳𝘢𝘤𝘺 𝘰𝘧 𝘢𝘯𝘺𝘵𝘩𝘪𝘯𝘨 𝘪𝘵 𝘨𝘦𝘯𝘦𝘳𝘢𝘵𝘦𝘥.)

One of the stories you may have seen as I scrolled through: “𝘛𝘩𝘦 𝘜𝘯𝘢𝘶𝘥𝘪𝘵𝘦𝘥 𝘈𝘶𝘥𝘪𝘵𝘰𝘳.”
The top audit firms are not audited themselves. Yep. For real. 
That’s my story for next week (and I had it planned way before Pulse).
Keep an eye out for it.",11,6,1,18,54.55,text,[],https://www.linkedin.com/posts/nathansaperia_openai-just-built-its-own-newsroom-and-if-activity-7382407566846226433-w_r6
Erik Lidman,eriklidman,inspiration,7382388183738699776,2025-10-10 12:15:01.143,"Two FP&A managers walk into the same meeting. One reports EBITDA, one reports cash. They are not the same.

⤷ FP&A Manager #1

FP&A Manager: EBITDA is up 50%. Best quarter ever.

CEO: Fantastic! We should accelerate expansion.

CFO: What about cash?

FP&A Manager: Treasury will handle it. Margins are incredible.

⤷ FP&A Manager #2

FP&A Manager: We'll be out of cash in 120 days.

CEO: But EBITDA is at record highs?

FP&A Manager: We’re burning $2M cash for every $1M in EBITDA growth. Cash conversion cycle jumped from 45 to 90 days. At this rate, liquidity runs dry in 4 months.

CFO: Recommendations?

FP&A Manager: 3 urgent actions: 

1. Accelerate collections aggressively
2. Renegotiate vendor terms immediately
3. Pause expansion until working capital stabilizes

The bottom line:

EBITDA is an opinion.

Cash is a fact.

Great FP&A managers know:

- Profit is vanity. Cash is sanity.
- EBITDA is a metric. Cash runs the business.
- Working capital isn’t Treasury’s problem. It’s everyone’s problem.",388,45,32,465,11.60,text,"[""#1"", ""#2""]",https://www.linkedin.com/posts/eriklidman_two-fpa-managers-walk-into-the-same-meeting-activity-7382388183738699776-dAw4
Nathan Saperia,nathansaperia,inspiration,7382177538812575744,2025-10-09 22:17:59.479,"𝗔𝗰𝗰𝗼𝘂𝗻𝘁𝗶𝗻𝗴 𝗳𝗶𝗿𝗺𝘀 𝗵𝗮𝘁𝗲 𝗣𝗿𝗶𝘃𝗮𝘁𝗲 𝗘𝗾𝘂𝗶𝘁𝘆. 𝗨𝗻𝘁𝗶𝗹 𝘁𝗵𝗲𝘆 𝗱𝗼𝗻'𝘁.
Every firm says it: “𝘞𝘦’𝘳𝘦 𝘧𝘪𝘦𝘳𝘤𝘦𝘭𝘺 𝘪𝘯𝘥𝘦𝘱𝘦𝘯𝘥𝘦𝘯𝘵.” 
And they mean it — until the math changes.

Because independence and ownership aren’t the same thing. 
You can be “fiercely independent” and still decide, down the line, that taking outside capital helps you stay that way.

That’s where Crowe finds itself. 
After years of ignoring the phone calls, the $𝟭.𝟯𝗕 𝗳𝗶𝗿𝗺 (#𝟭𝟮 𝗶𝗻 𝘁𝗵𝗲 𝗨.𝗦.) just hired Harris Williams to explore selling a stake to private equity.

Since 2021, 𝟮𝟱+ 𝗼𝗳 𝘁𝗵𝗲 𝘁𝗼𝗽 𝟭𝟬𝟬 𝗮𝗰𝗰𝗼𝘂𝗻𝘁𝗶𝗻𝗴 𝗳𝗶𝗿𝗺𝘀 have already gone this route — partnering with sponsors like New Mountain Capital, Blackstone, and Hellman & Friedman.

Crowe held the “never PE” line longer than most. 
Now it’s rethinking what independence really means in a market that’s accelerating around it.

That shift raises a bigger question for every firm watching from the sidelines— what can you learn 𝘣𝘦𝘧𝘰𝘳𝘦 you’re the one taking the call?

You don’t have to sell to PE to benefit from how they think.

The best move? 
Take the 𝘣𝘦𝘴𝘵 𝘱𝘢𝘳𝘵𝘴 of the PE mindset 𝗻𝗼𝘄: 
a long-term value-creation plan, executed through 𝗰𝗲𝗻𝘁𝗿𝗮𝗹𝗶𝘇𝗲𝗱 𝗱𝗲𝗰𝗶𝘀𝗶𝗼𝗻-𝗺𝗮𝗸𝗶𝗻𝗴, powered by 𝗿𝗲𝗮𝗹-𝘁𝗶𝗺𝗲 𝗮𝗻𝗮𝗹𝘆𝘁𝗶𝗰𝘀, and a clear understanding of which levers actually move the business.

Do that, and you’ll build a firm investors chase— 
even if you never pick up the PE call.",18,7,1,26,38.89,text,[],https://www.linkedin.com/posts/nathansaperia_%F0%9D%97%94%F0%9D%97%B0%F0%9D%97%B0%F0%9D%97%BC%F0%9D%98%82%F0%9D%97%BB%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4-%F0%9D%97%B3%F0%9D%97%B6%F0%9D%97%BF%F0%9D%97%BA%F0%9D%98%80-%F0%9D%97%B5%F0%9D%97%AE%F0%9D%98%81%F0%9D%97%B2-activity-7382177538812575744-X3FE
Nicolas Boucher,bouchernicolas,partner,post_1760567303516,2025-10-09 19:32:45.893,"Can Kids understand EBITDA in 60 seconds?

📚 Free Finance Guide here: https://lnkd.in/ecp3zV_g

EBITDA explained to Kids
Explanations for kids... and adults!

💰 What is EBITDA?

EBITDA stands for:
Earnings
Before
Interest
Taxes
Depreciation
Amortization

It's a financial metric that shows how much money a company makes before taking into account certain expenses.


❗️ Why is EBITDA important for Businesses?

EBITDA is important because it gives businesses an idea of how much money they're generating from their operations.

This is useful for investors and lenders who want to know how profitable a company is.

It’s like a scorecard to know how much money a company is making.


💸 How is EBITDA calculated?

To calculate EBITDA, you need to start with a company's revenue and subtract its cost of goods sold.

Then, you subtract its operating expenses (like salaries and rent).

This gives you the company's EBITDA.


👧🏼 Example:

Let's say you and your friends sell lemonade from a stand.

You make $20 selling lemonade, but you spent $5 on lemons, sugar, and cups.

You also spent $5 on flyers to advertise your lemonade stand.

To calculate your EBITDA, you would start with the $20 you made selling lemonade, and subtract the $5 you spent on lemons, sugar, and cups.

This leaves you with $15. Then, you would subtract the $5 you spent on advertising.

This leaves you with an EBITDA of $10.


🔼 EBITDA vs Net Income

Imagine that on top of your expenses of your lemonade stand you have to pay taxes (for example to be allowed to sell on the street).

Imagine as well that you need to put money aside to invest in a new machine or a new stand because your machine is getting old.
This is called depreciation.

In EBITDA, you don’t take consideration these expenses.

But the net income is what remains as profit after all these expenses are taken in account.


👉 Do you have other examples?


📚 Download my free Finance Guide here:
https://lnkd.in/ecp3zV_g


Share this example around with kids… and adults!",947,8,83,1038,0.84,text,[],https://www.linkedin.com/feed/update/urn:li:groupPost:126776-7382135958219149314
Erik Lidman,eriklidman,inspiration,7382116402914312192,2025-10-09 18:15:03.545,"The idea of a One Person CFO office is possible. 

But it won't happen overnight. 

What’s changing is the interface of finance.

From dashboards and reports to direct conversations with intelligent systems.

Once ChatGPT Apps and MCP servers plug into ERPs, CRMs, and FP&A tools... finance becomes something you talk to, not something you click through.

This is the beginning of a new operating system for the CFO.

Great article: https://lnkd.in/d52GwApb",49,4,3,56,8.16,text,[],https://www.linkedin.com/posts/eriklidman_the-idea-of-a-one-person-cfo-office-is-possible-activity-7382116402914312192-YIWT
My Profile,saulmateos,own,7382062279787438081,2025-10-09 14:39:59.586,"Forget the $1M AI PhDs. Regular professionals who think ""AI-first"" are commanding serious premiums.

You feel it every week.

The WSJ reports AI-native engineers making $260K base vs $180K for traditional devs. That's a 44% premium for changing HOW you think, not WHAT you know.

And it's spreading beyond engineering.

I'm seeing AI-native premiums everywhere:

→ Finance teams who automate reporting
→ Marketing teams who prompt instead of brief
→ Sales ops who build AI-powered workflows
→ HR teams who use AI for analysis, not just screening

The pattern is identical: They ask “What's the real problem, and how can I solve it 10x faster?”

Example: Monthly financial close

Traditional FP&A: 5 days of Excel gymnastics
AI-native FP&A: Python + GPT-4 for variance analysis = 4 hours

Same CPA. Dramatically different value.

The brutal truth: Companies aren't paying for AI certifications. They're paying for people who ship results 5x faster because they see AI as their co-pilot, not their competition.

The premium isn't about your function. It's about whether you're still doing manually what AI could accelerate.

Are you AI-native yet?
Let's get to work.",7,1,1,9,14.29,text,[],https://www.linkedin.com/posts/saulmateos_forget-the-1m-ai-phds-regular-professionals-activity-7382062279787438081-P38M
Christian Watting,christian-wattig,inspiration,7382059795500912640,2025-10-09 14:30:07.286,"Budget Checklist for FP&A Teams

👉 Download the full checklist for Word here (free):
https://lnkd.in/e8AiGKNY

1️⃣ Pre Kick-Off Phase

📌 Review previous year’s plan
🔲 Process pain points
🔲 Usefulness of variance analysis
🔲 Qualitative Learnings

📌 Implement process improvements
🔲 Speed
🔲  Accuracy
🔲 Trackability (!)

📌 Create Planning Roadmap
🔲 Timeline
🔲 Deliverables
🔲 Ownership structure
🔲 Use RACI to streamline
 (Responsible, Accountable, Consulted, Informed)

2️⃣ Joint Planning Phase

📌 Finance/ Leadership creates the Top-Down
🔲 Starts with the desired end state
🔲 Sets expectations
🔲 Links Mission and Strategic Plan
🔲 On business-driver level
🔲 Internal and external factors

 📌 Business Teams create the Bottom-Up
🔲 Start from scratch, ideally on project level
🔲 Shows how strategies link with tactics
🔲 Evaluates uncertainty
🔲 Links with top-down plan

 📌 Use multiple budgeting approaches together
🔲 Percentage Adjustments
🔲 Zero Based Budgeting
🔲 Driver-based Forecasting
🔲 Statistical Methods
🔲 Expert Judgement
🔲  Machine Learning
🔲  Scenario Planning

📌 FP&A and business teams compare scenarios
🔲  Discuss variance of bottom-up and top-down
🔲  Understand the range of possible outcomes
🔲  Identify what’s missing to close the gap 

📌 FP&A assesses risks and opportunities
🔲 Use Socratic method to test understanding
🔲 Employ back-of-the-envelope math to challenge
🔲 Run sensitivities to identify break-even points
 
⚠️ LinkedIn has a limit of only 3,000 characters per post.

""Phase 3: Consolidation"", ""Phase 4: Iteration"", and ""Phase 5: Final Alignment"" didn't fit in the post.

👉 Get the full checklist for Word here (complimentary):
https://lnkd.in/e8AiGKNY",136,8,8,152,5.88,text,[],https://www.linkedin.com/posts/christian-wattig_budget-checklist-for-fpa-teams-download-activity-7382059795500912640--jBk
Nathan Saperia,nathansaperia,inspiration,7382042740617912320,2025-10-09 13:22:20.96,"Heidrick & Struggles is going private.
Not the story. The story is why the multiple is lower than other splashy professional services deals—and what that says about the model.

Back-of-envelope: ~$1.3B equity value, take out a meaningful (not all) chunk of year-end cash, divide by FY’24 adj. EBITDA (~$111M) → you’re in the ~7× ballpark. So what’s driving it?

• Search is episodic, not recurring.
• Growth has been mid-single/low-double, not breakout.
• Steady-state margins ~10%-11%, not “advisory premium.”
• Adjacencies (assessment/leadership/interim) haven’t been consistently margin-accretive yet.
• Economics remain rainmaker-concentrated—key-person + macro sensitivity.
• Elite brands avoid staffing-style recurrence to protect price/brand.

Accounting trades richer on recurrence + regulation. OCFO platforms command more on velocity + semi-recurring operating cadence. Search can earn a re-rate—but it’s operational, not narrative: throughput per consultant (without discounting), productized adjacencies with real contribution, and cash-plus-equity plans (MIUs/PIs) that retain seniors.

I unpack the model, comp design, and what to watch next in today’s newsletter.

#ExecutiveSearch #PrivateEquity #ProfessionalServices #OCFO #LeadershipAdvisory",20,2,1,23,10.00,text,"[""#ExecutiveSearch"", ""#PrivateEquity"", ""#ProfessionalServices"", ""#OCFO"", ""#LeadershipAdvisory""]",https://www.linkedin.com/posts/nathansaperia_executivesearch-privateequity-professionalservices-activity-7382042740617912320-BLZR
Erik Lidman,eriklidman,inspiration,7382025795436793856,2025-10-09 12:15:01.039,"Most financial planning still runs on Excel. But why? 88% of spreadsheets contain errors.

The hard truth:

- Consolidation is manual and fragile
- Your budget files live on SharePoint graveyards
- Teams lose trust when forecasts constantly break

You know the story:
It works, until it doesn't.

The pattern is clear:
Build in Excel → Share files → Fix errors → Repeat

Let me share a quick story:

A CFO I spoke with had solid reporting in Power BI.

But planning was still in Excel.

One formula mistake could crash consolidation.

His words stuck with me:
It works, but someone's going to break it.

The solution isn't another manual process.
It's better design.

Aimplan brings planning straight into Power BI.

Here's how we break the cycle:

1. One source of truth
   
Budgets, forecasts, and assumptions, all captured inside Power BI.
   
No version chaos. No manual merges.
   
2. Built-in governance
   
Role-based access + audit trails mean every division head updates their numbers.
   
But no one touches what they shouldn't.
   
3. Driver-Based models
   
Headcount, salaries, scenarios, modeled once, scaled everywhere.
   
No fragile formulas.
   
His response?

Simple and clear:

It's like Excel, but more controlled.

Stop relying on processes that eventually break.

Build your planning where your data lives.

P.S. Ready to break free from Excel planning? send me a DM.",54,14,1,69,25.93,text,[],https://www.linkedin.com/posts/eriklidman_most-financial-planning-still-runs-on-excel-activity-7382025795436793856-ECCi
Nicolas Boucher,bouchernicolas,partner,7381977411950678016,2025-10-09 09:02:45.242,"Finance AI Playbook you’ll see live in my free bootcamp

👉 To see it live for free: https://lnkd.in/dcqqVJ6e
This bootcamp is sponsored by Spendflo

AI for Finance is not that obvious. We need real use cases.
That’s why I’ll be giving a free bootcamp at the Spendflo AI Summit.

Through AI — a free virtual event for finance and procurement leaders
October 15–16 | Online | Free to join

This carousel below is a simple but powerful example — turning messy credit card statements into clean, structured data with AI in just minutes

Here’s the process you’ll see in the carousel:
1. Paste only the context → no uploads needed
2. Let AI generate a reusable script
3. Run once → clean and consolidate everything
4. Reuse forever with zero extra effort

Why this matters:
1. Less time fixing, more time analyzing
2. Data you can trust
3. Reports that actually tell a story

At the Spendflo AI Summit, I’ll go beyond cleaning:
- AI workflows for real finance use cases
- Playbooks you can use in your team
- Stories from leading CFOs, operators & builders

👉 Register here: https://lnkd.in/dcqqVJ6e

🔁 Repost to help more finance pros master AI for Finance

👇 Save this post if data cleaning is still part of your daily grind",610,46,82,738,7.54,text,[],https://www.linkedin.com/posts/bouchernicolas_top-finance-prompts-activity-7381977411950678016-il_Q
